"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Polarity","Emotions","ProcessedText","Handle","DerivedDate","hhmmss","DayCat"
"1802",1802,"@Bella_Wright_ The booking name needs to match the passport Arabella. Please see the link to manage bookings to cha… https://t.co/szs3DBdHLd",FALSE,0,"Bella_Wright_","2018/01/11 13:48:00",TRUE,9.51e+17,9.51e+17,198979134,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","the booking name needs to match the passport arabella please see the link to manage bookings to cha…","@bookings",2018-01-11 13:48:00,13:48:00,"Noon"
"1803",1803,"@lewiscrompton I'm sorry to hear that you haven't received an update on your claim yet, Lewis.  I can look into thi… https://t.co/p22quvaDcL",FALSE,0,"lewiscrompton","2018/01/11 13:31:00",TRUE,9.51e+17,9.51e+17,66395107,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im sorry to hear that you havent received an update on your claim yet lewisi can look into thi…","@bookings",2018-01-11 13:31:00,13:31:00,"Noon"
"1804",1804,"@AnonyAd86 I'm sorry to hear that. Can you DM me your booking ref, names on the booking &amp; email address used to mak… https://t.co/xYslF5QeJc",FALSE,0,"AnonyAd86","2018/01/11 13:18:00",TRUE,9.51e+17,9.51e+17,7.61e+17,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","im sorry to hear that can you dm me your booking ref names on the booking amp email address used to mak…","@bookings",2018-01-11 13:18:00,13:18:00,"Noon"
"1805",1805,"@johncrisp84 Sorry to hear about this John. Could you please send us a DM with your booking details and the correct spelling? Chloe",FALSE,0,"johncrisp84","2018/01/11 13:09:00",FALSE,9.51e+17,9.51e+17,412568753,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","sorry to hear about this john could you please send us a dm with your booking details and the correct spelling chloe","@bookings",2018-01-11 13:09:00,13:09:00,"Noon"
"1806",1806,"@puzznic I would advise you delete your tweet as it contains personal information and if you could send me your boo… https://t.co/29AK5vINC1",FALSE,0,"puzznic","2018/01/11 13:00:00",TRUE,9.51e+17,9.51e+17,800638,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","i would advise you delete your tweet as it contains personal information and if you could send me your boo…","@bookings",2018-01-11 13:00:00,13:00:00,"Noon"
"1807",1807,"@steveg6612 Have you managed to make your booking Steve? Charlotte",FALSE,0,"steveg6612","2018/01/11 11:58:00",FALSE,9.51e+17,9.51e+17,3073511468,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","have you managed to make your booking steve charlotte","@bookings",2018-01-11 11:58:00,11:58:00,"Morning"
"1808",1808,"@pferrari_b Is your booking showing now Pamela? Charlotte",FALSE,0,"pferrari_b","2018/01/11 11:35:00",FALSE,9.51e+17,9.51e+17,2834836241,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","is your booking showing now pamela charlotte","@bookings",2018-01-11 11:35:00,11:35:00,"Morning"
"1809",1809,"@JHarding22 22 I'm not sure why this is happening Joe but can you please DM me with your booking reference, name an… https://t.co/F6yBuRWAvd",FALSE,0,"JHarding22","2018/01/11 11:27:00",TRUE,9.51e+17,9.51e+17,248036583,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","im not sure why this is happening joe but can you please dm me with your booking reference name an…","@bookings",2018-01-11 11:27:00,11:27:00,"Morning"
"1810",1810,"@Holly_Brady Can you please DM me with your booking reference, name and email of the booker so this can be looked i… https://t.co/7l4le2Y3xp",FALSE,0,"Holly_Brady","2018/01/11 11:19:00",TRUE,9.51e+17,9.51e+17,237858828,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","can you please dm me with your booking reference name and email of the booker so this can be looked i…","@bookings",2018-01-11 11:19:00,11:19:00,"Morning"
"1811",1811,"@DomTabone I'm sorry to hear about this Dominic. Can you please DM me your booking reference, name and email addres… https://t.co/MvpAj5RWQG",FALSE,0,"DomTabone","2018/01/11 11:03:00",TRUE,9.51e+17,9.51e+17,28070911,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","im sorry to hear about this dominic can you please dm me your booking reference name and email addres…","@bookings",2018-01-11 11:03:00,11:03:00,"Morning"
"1812",1812,"@michaelvitti Sorry to hear this Mike. I hope you have now managed to make your booking. Margaret",FALSE,0,"michaelvitti","2018/01/11 09:58:00",FALSE,9.51e+17,9.51e+17,203093327,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","sadness","sorry to hear this mike i hope you have now managed to make your booking margaret","@bookings",2018-01-11 09:58:00,09:58:00,"Morning"
"1813",1813,"@Ryanair you are taking the joy out of short haul city breaks where you hop off the plane and into the city. Now ha… https://t.co/XY6bk2lomO",FALSE,0,"Ryanair","2018/01/11 07:42:00",TRUE,NA,9.51e+17,1542862735,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TopSecreta_",0,FALSE,FALSE,NA,NA,"positive","joy","you are taking the joy out of short haul city breaks where you hop off the plane and into the city now ha…","@bookings",2018-01-11 07:42:00,07:42:00,"Morning"
"1814",1814,"@Charlie628 So we can look into this for you Charlie, please can you send us a DM with your booking reference numbe… https://t.co/NYet46Jxsz",FALSE,0,"Charlie628","2018/01/10 22:35:00",TRUE,9.51e+17,9.51e+17,6972792,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","so we can look into this for you charlie please can you send us a dm with your booking reference numbe…","@bookings",2018-01-10 22:35:00,22:35:00,"Night"
"1815",1815,"@mandyjane1986 Thanks for contacting us Mandy. Your booking will be fine with your middle names on it. As long as t… https://t.co/XHqzHKgZzP",FALSE,0,"mandyjane1986","2018/01/10 21:17:00",TRUE,9.51e+17,9.51e+17,800165946,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","thanks for contacting us mandy your booking will be fine with your middle names on it as long as t…","@bookings",2018-01-10 21:17:00,21:17:00,"Night"
"1816",1816,"@fawwaduddin Can you please DM me your booking ref, booker's name and the email address used to make the booking? I… https://t.co/Mjv5ekzIWw",FALSE,0,"fawwaduddin","2018/01/10 20:30:00",TRUE,9.51e+17,9.51e+17,226690067,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","can you please dm me your booking ref bookers name and the email address used to make the booking i…","@bookings",2018-01-10 20:30:00,20:30:00,"Night"
"1817",1817,"@TashaMx Sorry to hear this Tasha. Could you DM us your Booking ref, Booker's name &amp; Email address used to make the… https://t.co/fcLhDKtZBr",FALSE,0,"TashaMx","2018/01/10 18:38:00",TRUE,9.51e+17,9.51e+17,44881853,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","sorry to hear this tasha could you dm us your booking ref bookers name amp email address used to make the…","@bookings",2018-01-10 18:38:00,18:38:00,"Evening"
"1818",1818,"RT @JumpFlight: Do you take EasyJet flights often? Or do you know a friend who does? Even if you cannot cancel your booking you... https://…",FALSE,0,NA,"2018/01/10 18:00:00",FALSE,NA,9.51e+17,NA,"<a href=""http://racheljones2017.com"" rel=""nofollow"">racheljones2017</a>","jachel1980jones",1,TRUE,FALSE,NA,NA,"positive","joy","do you take easyjet flights often or do you know a friend who does even if you cannot cancel your booking you …","@bookings",2018-01-10 18:00:00,18:00:00,"Evening"
"1819",1819,"RT @_transfertravel: Do you take EasyJet flights often? Or do you know a friend who does? Even if you cannot cancel your booking you can ch…",FALSE,0,NA,"2018/01/10 17:25:00",FALSE,NA,9.51e+17,NA,"<a href=""http://racheljones2017.com"" rel=""nofollow"">racheljones2017</a>","jachel1980jones",1,TRUE,FALSE,NA,NA,"positive","joy","do you take easyjet flights often or do you know a friend who does even if you cannot cancel your booking you can ch…","@bookings",2018-01-10 17:25:00,17:25:00,"Evening"
"1820",1820,"@SeanLattimore So sorry to hear this Sean. Can you DM me your booing reference, the name of the booker and the emai… https://t.co/6BXIKzZk6J",FALSE,0,"SeanLattimore","2018/01/10 17:19:00",TRUE,9.51e+17,9.51e+17,245488323,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","sadness","so sorry to hear this sean can you dm me your booing reference the name of the booker and the emai…","@bookings",2018-01-10 17:19:00,17:19:00,"Evening"
"1821",1821,"Do you take EasyJet flights often? Or do you know a friend who does? Even if you cannot cancel your booking you can… https://t.co/uZz9zTZoiA",FALSE,1,NA,"2018/01/10 17:06:00",TRUE,NA,9.51e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_transfertravel",1,FALSE,FALSE,NA,NA,"positive","joy","do you take easyjet flights often or do you know a friend who does even if you cannot cancel your booking you can…","@bookings",2018-01-10 17:06:00,17:06:00,"Evening"
"1822",1822,"Do you take EasyJet flights often? Or do you know a friend who does? Even if you cannot cancel your booking you... https://t.co/dTghDAB54m",FALSE,0,NA,"2018/01/10 17:01:00",FALSE,NA,9.51e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JumpFlight",1,FALSE,FALSE,NA,NA,"positive","joy","do you take easyjet flights often or do you know a friend who does even if you cannot cancel your booking you","@bookings",2018-01-10 17:01:00,17:01:00,"Evening"
"1823",1823,"@david_wren Hi David, the car seat must be no wider than 42cm, be upright &amp; forward facing. Our seats are a Minimum… https://t.co/67RplAsMBb",FALSE,0,"david_wren","2018/01/10 15:18:00",TRUE,9.51e+17,9.51e+17,360866674,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","hi david the car seat must be no wider than cm be upright amp forward facing our seats are a minimum…","@bookings",2018-01-10 15:18:00,15:18:00,"Noon"
"1824",1824,"@bettingdez Thanks for contacting us Susan. You can have either name on the booking as the booker. I hope that your… https://t.co/fOBvXzTGfg",FALSE,1,"bettingdez","2018/01/10 14:25:00",TRUE,9.51e+17,9.51e+17,1851216704,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","thanks for contacting us susan you can have either name on the booking as the booker i hope that your…","@bookings",2018-01-10 14:25:00,14:25:00,"Noon"
"1825",1825,"@DaveLilyWhite I can send you an insurance letter stating that you didn't fly with us Dave. Can you please send me… https://t.co/OzNmHxwhc7",FALSE,0,"DaveLilyWhite","2018/01/10 11:43:00",TRUE,9.51e+17,9.51e+17,63531339,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","joy","i can send you an insurance letter stating that you didnt fly with us dave can you please send me…","@bookings",2018-01-10 11:43:00,11:43:00,"Morning"
"1826",1826,"@GeorgieWard7 I'm sorry to hear this Georgie. Can you please send me the booking ref, name and email address used t… https://t.co/o0z1P7YorL",FALSE,0,"GeorgieWard7","2018/01/10 10:57:00",TRUE,9.51e+17,9.51e+17,2814504546,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","im sorry to hear this georgie can you please send me the booking ref name and email address used t…","@bookings",2018-01-10 10:57:00,10:57:00,"Morning"
"1827",1827,"@AnnaWelshman If you could DM me your booking reference, the name of the booker and the email address that was used… https://t.co/ig347sEfjM",FALSE,0,"AnnaWelshman","2018/01/10 09:22:00",TRUE,9.51e+17,9.51e+17,577964548,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","if you could dm me your booking reference the name of the booker and the email address that was used…","@bookings",2018-01-10 09:22:00,09:22:00,"Morning"
"1828",1828,"@ailsabcd This needs to be a separate booking Ailsa.  Julie https://t.co/Qq2zhBAizh",FALSE,0,"ailsabcd","2018/01/10 08:45:00",FALSE,9.51e+17,9.51e+17,279623550,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","this needs to be a separate booking ailsajulie","@bookings",2018-01-10 08:45:00,08:45:00,"Morning"
"1829",1829,"@tannerbanker Can you please send the booking reference Bryan as well as the name and email address of the Booker o… https://t.co/nKVOaLaJhx",FALSE,0,"tannerbanker","2018/01/10 08:41:00",TRUE,9.51e+17,9.51e+17,146571103,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","can you please send the booking reference bryan as well as the name and email address of the booker o…","@bookings",2018-01-10 08:41:00,08:41:00,"Morning"
"1830",1830,"RT @Housesitting: Exciting news for all pet owners and pet loving travellers, soon you'll be able to arrange pet care with TrustedHousesitt…",FALSE,0,NA,"2018/01/10 00:24:00",FALSE,NA,9.51e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GordonDr",2,TRUE,FALSE,NA,NA,"positive","joy","exciting news for all pet owners and pet loving travellers soon youll be able to arrange pet care with trustedhousesitt…","@bookings",2018-01-10 00:24:00,00:24:00,"Morning"
"1831",1831,"@Gemma_at_Juke I'm really sorry to hear this Gem. Can you please DM me the name of the booker, the email address us… https://t.co/5CJoiepJZ1",FALSE,0,"Gemma_at_Juke","2018/01/09 20:57:00",TRUE,9.51e+17,9.51e+17,40666498,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"negative","unknown","im really sorry to hear this gem can you please dm me the name of the booker the email address us…","@bookings",2018-01-09 20:57:00,20:57:00,"Night"
"1832",1832,"@clairebeck63 Thanks for contacting us Claire. Congratulations on becoming  a gran in April. <ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0087> You can make your… https://t.co/fuuMpWg3w",FALSE,1,"clairebeck63","2018/01/09 20:30:00",TRUE,9.51e+17,9.51e+17,225525110,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"positive","unknown","thanks for contacting us claire congratulations on becominga gran in april  you can make your…","@bookings",2018-01-09 20:30:00,20:30:00,"Night"
"1833",1833,"@lisakiernan_x Can you please DM us with your booking ref, booker's name, the email address used to make the bookin… https://t.co/MnUSYAY1AZ",FALSE,0,"lisakiernan_x","2018/01/09 20:29:00",TRUE,9.51e+17,9.51e+17,601977053,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","can you please dm us with your booking ref bookers name the email address used to make the bookin…","@bookings",2018-01-09 20:29:00,20:29:00,"Night"
"1834",1834,"@dado1907 Have you completed your API details on your booking? You will need these before being able to check-in. Thanks, Julie",FALSE,0,"dado1907","2018/01/09 19:42:00",FALSE,9.51e+17,9.51e+17,256443367,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","unknown","have you completed your api details on your booking you will need these before being able to checkin thanks julie","@bookings",2018-01-09 19:42:00,19:42:00,"Night"
"1835",1835,"@incorrigible I'm really sorry to hear this Laura. Can you please DM me your booking reference number, the name of… https://t.co/quLAM1xQ1U",FALSE,0,"incorrigible","2018/01/09 18:28:00",TRUE,NA,9.51e+17,16098718,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","easyJet",0,FALSE,FALSE,NA,NA,"neutral","joy","im really sorry to hear this laura can you please dm me your booking reference number the name of…","@bookings",2018-01-09 18:28:00,18:28:00,"Evening"
